name,school,subschool,descriptor,spell_level,Sorcerer,Wizard,Cleric,Druid,Ranger,Bard,Paladin,Alchemist,Summoner,Witch,Inquisitor,Oracle,Antipaladin,Magus,Adept,Bloodrager,Shaman,Psychic,Medium,Mesmerist,Occultist,Spiritualist,Skald,Investigator,Hunter,SLA_Level,domain,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water
Draconic Ally,Conjuration,creation,draconic,"antipaladin 3, bloodrager 3, paladin 3, psychic 3, occultist 3, sorcerer/wizard 3, spiritualist 3, summoner/unchained summoner 3",3,3,NULL,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,3,NULL,NULL,3,NULL,3,NULL,NULL,3,3,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Draconic Malice,Enchantment,,draconic,"antipaladin 3, bard 3, bloodrager 3, cleric/oracle 3, inquisitor 3, mesmerist 3, psychic 3, shaman 3, sorcerer/wizard 3, witch 3",3,3,3,NULL,NULL,3,NULL,NULL,NULL,3,3,3,3,NULL,NULL,3,3,3,NULL,3,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Form Of The Alien Dragon I,Transmutation,polymorph,,"alchemist 6, magus 6, psychic 7, sorcerer/wizard 6",6,6,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Form Of The Alien Dragon II,Transmutation,polymorph,,"psychic 8, sorcerer/wizard 7",7,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Form Of The Alien Dragon III,Transmutation,polymorph,,"psychic 9, sorcerer/wizard 8",8,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Form Of The Exotic Dragon I,Transmutation,polymorph,,"alchemist 6, druid 7, sorcerer/wizard 6",6,6,NULL,7,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Form Of The Exotic Dragon II,Transmutation,polymorph,,"druid 8, sorcerer/wizard 7",7,7,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Form Of The Exotic Dragon III,Transmutation,polymorph,,"druid 9, sorcerer/wizard 8",8,8,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hermean Potential,Enchantment,compulsion,mind-affecting,"medium 1, mesmerist 1, psychic 1, witch 1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Scales Of Deflection,Abjuration,,draconic,"bloodrager 2, magus 3, occultist 3, paladin 3, psychic 3, sorcerer/wizard 3, spiritualist 3, summoner/unchained summoner 3",3,3,NULL,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,3,NULL,2,NULL,3,NULL,NULL,3,3,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tail Strike,Transmutation,,draconic,"alchemist 4, antipaladin 3, bloodrager 3, medium 3, paladin 3, sorcerer/wizard 3",3,3,NULL,NULL,NULL,NULL,3,4,NULL,NULL,NULL,NULL,3,NULL,NULL,3,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Absurdity,Illusion,phantasm,"emotionUM, mind-affecting","bard 2, medium 2, mesmerist 2, psychic 2, spiritualist 2",NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,2,NULL,2,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alleviate Corruption,Abjuration,,,"cleric/oracle 6, psychic 6, shaman 6, spiritualist 6, witch 6",NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,6,NULL,NULL,NULL,NULL,6,6,NULL,NULL,NULL,6,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appearance Of Life,Illusion,glamer,evil,"cleric/oracle 3, medium 2, mesmerist 3, psychic 3, sorcerer/wizard 3, spiritualist 3, witch 3",3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,NULL,3,2,3,NULL,3,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Assume Appearance,Transmutation,polymorph,,"alchemist 3, bard 3, medium 3, mesmerist 3, occultist 3, psychic 3, shaman 3, sorcerer/wizard 3, spiritualist 3, summoner/unchained summoner 3, witch 3",3,3,NULL,NULL,NULL,3,NULL,3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,3,3,3,3,3,3,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Assume Appearance, Greater",Transmutation,polymorph,,"alchemist 4, bard 4, medium 4, mesmerist 4, occultist 4, psychic 4, shaman 4, sorcerer/wizard 4, spiritualist 4, summoner/unchained summoner 4, witch 4",4,4,NULL,NULL,NULL,4,NULL,4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,4,4,4,4,4,4,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ban Corruption,Abjuration,,good,"cleric/oracle 5, inquisitor 4, medium 3, occultist 4, paladin 4, shaman 5",NULL,NULL,5,NULL,NULL,NULL,4,NULL,NULL,NULL,4,5,NULL,NULL,NULL,NULL,5,NULL,3,NULL,4,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Barbed Chains,Conjuration,summoning,"emotionUM, fear, mind-affecting","antipaladin 1, bloodrager 1, cleric/oracle 1, inquisitor 1, occultist 1, shaman 1, summoner/unchained summoner 1",NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Blood Ties,Necromancy,,evil,"antipaladin 4, cleric/oracle 5, druid 5, inquisitor 5, psychic 5, shaman 5, witch 5",NULL,NULL,5,5,NULL,NULL,NULL,NULL,NULL,5,5,5,4,NULL,NULL,NULL,5,5,NULL,NULL,NULL,NULL,NULL,NULL,5,5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloodbath,Necromancy,,,"antipaladin 1, bloodrager 1, cleric/oracle 2, inquisitor 2, medium 1, psychic 2, sorcerer/wizard 2, spiritualist 2, witch 2",2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,2,1,NULL,NULL,1,NULL,2,1,NULL,NULL,2,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boneshaker,Necromancy,,,"antipaladin 1, cleric/oracle 2, inquisitor 2, sorcerer/wizard 2, spiritualist 2, witch 2",2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borrow Corruption,Transmutation,,evil,"antipaladin 2, cleric/oracle 4, druid 4, medium 2, occultist 3, psychic 4, shaman 4, witch 4",NULL,NULL,4,4,NULL,NULL,NULL,NULL,NULL,4,NULL,4,2,NULL,NULL,NULL,4,4,2,NULL,3,NULL,NULL,NULL,4,4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Charnel House,Illusion,shadow,"evil, shadowUM","antipaladin 3, cleric/oracle 5, mesmerist 5, psychic 5, sorcerer/wizard 5, witch 5",5,5,5,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,5,3,NULL,NULL,NULL,NULL,5,NULL,5,NULL,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Compelling Rant,Enchantment,charm,,"bard 5, cleric/oracle 5, inquisitor 5, mesmerist 5, psychic 5, sorcerer/wizard 5",5,5,5,NULL,NULL,5,NULL,NULL,NULL,NULL,5,5,NULL,NULL,NULL,NULL,NULL,5,NULL,5,NULL,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contact Entity I,Evocation,,,"cleric/oracle 2, medium 1, occultist 2, psychic 2, shaman 2, sorcerer/wizard 2, summoner/unchained summoner 2, witch 2",2,2,2,NULL,NULL,NULL,NULL,NULL,2,2,NULL,2,NULL,NULL,NULL,NULL,2,2,1,NULL,2,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contact Entity II,Evocation,,,"cleric/oracle 3, medium 2, occultist 3, psychic 3, shaman 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3",3,3,3,NULL,NULL,NULL,NULL,NULL,3,3,NULL,3,NULL,NULL,NULL,NULL,3,3,2,NULL,3,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contact Entity III,Evocation,,,"cleric/oracle 5, medium 3, occultist 4, psychic 5, shaman 5, sorcerer/wizard 5, summoner/unchained summoner 4, witch 5",5,5,5,NULL,NULL,NULL,NULL,NULL,4,5,NULL,5,NULL,NULL,NULL,NULL,5,5,3,NULL,4,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contact Entity IV,Evocation,,,"cleric/oracle 7, medium 4, occultist 6, psychic 7, shaman 7, sorcerer/wizard 7, summoner/unchained summoner 6, witch 7",7,7,7,NULL,NULL,NULL,NULL,NULL,6,7,NULL,7,NULL,NULL,NULL,NULL,7,7,4,NULL,6,NULL,NULL,NULL,NULL,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cruel Jaunt,Conjuration,teleportation,"evil, fear, mind-affecting","antipaladin 4, cleric/oracle 6, inquisitor 6, magus 6, psychic 6, shaman 6, sorcerer/wizard 6, witch 6",6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,6,6,6,4,6,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Curse Of Fell Seasons,Transmutation,,"curseUM, darkness","druid 9, shaman 9, sorcerer/wizard 9, witch 9",9,9,NULL,9,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curse Of Night,Evocation,,"curseUM, darkness","cleric/oracle 8, druid 8, sorcerer/wizard 8, witch 8",8,8,8,8,NULL,NULL,NULL,NULL,NULL,8,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Curse Terrain, Lesser",Necromancy,,"curseUM, evil","cleric/oracle 2, druid 2, shaman 2, sorcerer/wizard 2, witch 2",2,2,2,2,NULL,NULL,NULL,NULL,NULL,2,NULL,2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Curse Terrain,Necromancy,,"curseUM, evil","cleric/oracle 4, druid 4, shaman 4, sorcerer/wizard 4, witch 4",4,4,4,4,NULL,NULL,NULL,NULL,NULL,4,NULL,4,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Curse Terrain, Greater",Necromancy,,"curseUM, evil","cleric/oracle 6, druid 6, shaman 6, sorcerer/wizard 6, witch 6",6,6,6,6,NULL,NULL,NULL,NULL,NULL,6,NULL,6,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Curse Terrain, Supreme",Necromancy,,"curseUM, evil","cleric/oracle 8, druid 8, shaman 8, sorcerer/wizard 8, witch 8",8,8,8,8,NULL,NULL,NULL,NULL,NULL,8,NULL,8,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Damnation,Evocation,,good,"cleric/oracle 3, inquisitor 3, paladin 3",NULL,NULL,3,NULL,NULL,NULL,3,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Death Clutch,Necromancy,,"death, evil","cleric/oracle 8, druid 9, psychic 8, sorcerer/wizard 8, witch 8",8,8,8,9,NULL,NULL,NULL,NULL,NULL,8,NULL,8,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Decapitate,Evocation,,,"inquisitor 5, magus 6, psychic 6, sorcerer/wizard 6",6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,6,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decollate,Necromancy,,,"alchemist 4, antipaladin 4, cleric/oracle 5, psychic 6, sorcerer/wizard 5, spiritualist 4, witch 5",5,5,5,NULL,NULL,NULL,NULL,4,NULL,5,NULL,5,4,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,4,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dreadscape,Illusion,phantasm,"emotionUM, fear, mind-affecting","bard 3, medium 3, mesmerist 3, psychic 4, sorcerer/wizard 4",4,4,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,3,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Flesh Puppet,Necromancy,,evil,"antipaladin 2, cleric/oracle 3, occultist 3, shaman 3, sorcerer/wizard 4, spiritualist 3, witch 4",4,4,3,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,3,2,NULL,NULL,NULL,3,NULL,NULL,NULL,3,3,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flesh Puppet Horde,Necromancy,,evil,"antipaladin 3, cleric/oracle 4, occultist 4, shaman 4, sorcerer/wizard 5, spiritualist 4, witch 5",5,5,4,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,4,3,NULL,NULL,NULL,4,NULL,NULL,NULL,4,4,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flesh Wall,Necromancy,,evil,"cleric/oracle 6, shaman 6, sorcerer/wizard 6, spiritualist 5, summoner/unchained summoner 5, witch 6",6,6,6,NULL,NULL,NULL,NULL,NULL,5,6,NULL,6,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flickering Lights,Evocation,,"darkness, light","bard 2, cleric/oracle 2, inquisitor 2, magus 2, occultist 2, shaman 2, sorcerer/wizard 2",2,2,2,NULL,NULL,2,NULL,NULL,NULL,NULL,2,2,NULL,2,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Grasping Corpse,Necromancy,,evil,"antipaladin 1, cleric/oracle 1, occultist 1, shaman 1, sorcerer/wizard 1, spiritualist 1, witch 1",1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Caress,Transmutation,,,"druid 6, ranger 4, shaman 6, witch 6",NULL,NULL,NULL,6,4,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hedging Weapons,Abjuration,,force,"antipaladin 1, cleric/oracle 1, inquisitor 1, paladin 1",NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Holy Javelin,Conjuration,creation,good,"cleric/oracle 3, inquisitor 3, paladin 2",NULL,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Horrific Doubles,Illusion,figment,,"bard 4, bloodrager 4, medium 3, mesmerist 4, psychic 4, sorcerer/wizard 4",4,4,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,4,3,4,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunger For Flesh,Necromancy,,"evil, mind-affecting","antipaladin 3, cleric/oracle 4, psychic 4, shaman 4, sorcerer/wizard 4, spiritualist 4, witch 4",4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,4,3,NULL,NULL,NULL,4,4,NULL,NULL,NULL,4,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hunger For Flesh, Mass",Necromancy,,"evil, mind-affecting","cleric/oracle 7, psychic 7, shaman 7, sorcerer/wizard 7, spiritualist 6, witch 7",7,7,7,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,7,NULL,NULL,NULL,NULL,7,7,NULL,NULL,NULL,6,NULL,NULL,NULL,7,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Impossible Angles,Illusion,figment,,"medium 3, mesmerist 4, occultist 4, psychic 5, sorcerer/wizard 5",5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,3,4,4,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Life Blast,Necromancy,,,"druid 4, ranger 3, shaman 4",NULL,NULL,NULL,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locate Gate,Divination,,,"bard 5, cleric/oracle 5, occultist 5, psychic 5, sorcerer/wizard 5, summoner/unchained summoner 5",5,5,5,NULL,NULL,5,NULL,NULL,5,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,5,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mad Sultan's Melody,Enchantment,compulsion,"mind-affecting, sonic","bard 3, mesmerist 4, occultist 4, psychic 4, sorcerer/wizard 4, witch 4",4,4,NULL,NULL,NULL,3,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,4,4,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Massacre,Necromancy,,death,"cleric/oracle 9, psychic 9, shaman 9, sorcerer/wizard 9, witch 9",9,9,9,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,9,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maze Of Madness And Suffering,Conjuration,teleportation,"evil, mind-affecting","psychic 9, sorcerer/wizard 9, witch 9",9,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Night Terrors,Illusion,phantasm,"emotionUM, evil, mind-affecting","bard 6, mesmerist 6, psychic 6, sorcerer/wizard 6, witch 6",6,6,NULL,NULL,NULL,6,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,6,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Pessimism,Enchantment,compulsion,"emotionUM, mind-affecting","bard 4, medium 4, mesmerist 4, psychic 5, sorcerer/wizard 5, witch 5",5,5,NULL,NULL,NULL,4,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,4,4,NULL,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Phantasmal Asphyxiation,Illusion,phantasm,mind-affecting,"medium 3, mesmerist 4, psychic 4, sorcerer/wizard 4, spiritualist 4, witch 4",4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,4,NULL,4,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Phantasmal Putrefaction,Illusion,phantasm,"fear, mind-affecting","medium 4, mesmerist 5, sorcerer/wizard 6, witch 6",6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Phobia,Enchantment,compulsion,"emotionUM, fear, mind-affecting","bard 5, mesmerist 5, psychic 6, sorcerer/wizard 6, witch 6",6,6,NULL,NULL,NULL,5,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,5,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Plundered Power,Necromancy,,evil,"cleric/oracle 7, druid 7, occultist 6, shaman 7, sorcerer/wizard 7, summoner/unchained summoner 6, witch 7",7,7,7,7,NULL,NULL,NULL,NULL,6,7,NULL,7,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,7,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Profane Nimbus,Evocation,,evil,"antipaladin 4, cleric/oracle 5, inquisitor 5",NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrotechnic Eruption,Evocation,,fire,"bloodrager 3, magus 4, occultist 4, sorcerer/wizard 4",4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,3,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Quick Change,Transmutation,polymorph,,"alchemist 2, bard 2, bloodrager 2, druid 2, inquisitor 2, magus 2, medium 2, mesmerist 2, occultist 2, ranger 2, shaman 2, sorcerer/wizard 2, spiritualist 2, summoner/unchained summoner 2, witch 2",2,2,NULL,2,2,2,NULL,2,2,2,2,NULL,NULL,2,NULL,2,2,NULL,2,2,2,2,NULL,NULL,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
